"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","tag"
"hsa-miR-1179",29.1019274904733,-1.56430037943266,0.269058549958427,-5.81397758842588,6.10055853670558e-09,2.58934817891281e-08,"Down"
"hsa-miR-1180-3p",241.356651434952,-0.0564048646044567,0.099822430240447,-0.565052007535697,0.572038390427817,0.642701956304195,"Stable"
"hsa-miR-1224-5p",7.42121830666268,1.35924186355169,0.206667388129186,6.57695379931951,4.80183894472161e-11,2.72421159933216e-10,"Up"
"hsa-miR-1226-3p",6.27496736977757,0.96552067622616,0.153641211668531,6.28425580442049,3.29427896336417e-10,1.64141030087624e-09,"Stable"
"hsa-miR-1229-3p",2.2934170515213,0.872128570123498,0.211996692700892,4.11387818843944,3.89066795757795e-05,9.7778628933867e-05,"Stable"
"hsa-miR-1247-3p",66.6327686379487,-1.01064857937492,0.304398776325162,-3.32014665622484,0.000899701709901876,0.0018477744794759,"Down"
"hsa-miR-1249-3p",5.21826008960359,-0.462299140950886,0.134758153935842,-3.43058380846465,0.000602283890445555,0.0013072298076716,"Stable"
"hsa-miR-1251-3p",26.1020436896187,0.888737034223939,0.163097296673875,5.4491217963044,5.0619141228502e-08,1.88342648856699e-07,"Stable"
"hsa-miR-1251-5p",893.867281328658,0.966609659253561,0.152981477812208,6.3184751061179,2.64156836725761e-10,1.35144524503447e-09,"Stable"
"hsa-miR-125a-3p",37.9377957563913,0.250137372581929,0.101087808408104,2.4744563812492,0.0133439114175813,0.0226886090275196,"Stable"
"hsa-miR-125a-5p",9586.09248347259,0.778782770924152,0.0847488038432026,9.18930693541129,3.95380512388863e-20,5.39411984759092e-19,"Stable"
"hsa-miR-125b-1-3p",28.6322955787176,0.218002088861304,0.117997658222482,1.84751199426573,0.0646729714027248,0.0960041777558583,"Stable"
"hsa-miR-125b-2-3p",259.74765504346,0.0959092840102774,0.0998940090007414,0.960110470784745,0.336999619186184,0.41527049848104,"Stable"
"hsa-miR-125b-5p",20858.8475201267,0.55161333391665,0.0847196053524175,6.51104701942417,7.46287772099606e-11,4.11175859051033e-10,"Stable"
"hsa-miR-126-3p",30770.4642832493,-0.267498656357141,0.102380499388278,-2.61278913421445,0.0089806692647926,0.0157367690786733,"Stable"
"hsa-miR-126-5p",2209.06190183015,-0.379181774365403,0.096082340953663,-3.9464252286304,7.93266789752216e-05,0.000191717860685416,"Stable"
"hsa-miR-1262",3.16981877927539,-0.270149213553207,0.127483072884957,-2.11909869631864,0.0340821268836608,0.0540971155244809,"Stable"
"hsa-miR-1266-5p",73.835056443429,0.0800050655561328,0.109757150394108,0.728928049506174,0.466045675817811,0.547221664433619,"Stable"
"hsa-miR-127-3p",949.398701732064,-0.149495029459901,0.224655658152457,-0.665440749141736,0.505768628861321,0.585465503712196,"Stable"
"hsa-miR-127-5p",338.042111613405,0.358989069694668,0.221056584826739,1.62396912978656,0.104382397127135,0.146956052957859,"Stable"
"hsa-miR-1270",21.7044978617368,-0.489486630025483,0.146191207802902,-3.34826312322023,0.000813197643181672,0.001716075626945,"Stable"
"hsa-miR-1271-5p",15.157707434413,-0.181727353578816,0.094281213257616,-1.92750334133122,0.0539169320509815,0.0821659629393947,"Stable"
"hsa-miR-1275",6.18280360748194,-1.15586595275921,0.231531292172884,-4.99226666906056,5.96747843481958e-07,1.93184471364498e-06,"Down"
"hsa-miR-1277-3p",8.04315556453493,0.813720259885478,0.114094577480322,7.13198013311214,9.89351575232907e-13,6.8301018386561e-12,"Stable"
"hsa-miR-128-1-5p",29.4346614556694,-0.518453259479854,0.0699361051430252,-7.41324182151085,1.23248852809486e-13,9.54345846754535e-13,"Stable"
"hsa-miR-128-3p",752.714648969658,-0.00290784134477008,0.0701091414270593,-0.0414759229050802,0.966916487071694,0.972374445284491,"Stable"
"hsa-miR-1287-3p",50.5421676710911,0.0861807865069944,0.116544467037072,0.739466992281844,0.459623475764466,0.541901752290204,"Stable"
"hsa-miR-1287-5p",158.20511653051,-0.351444796853887,0.0887578324543012,-3.95959192711061,7.5077941110118e-05,0.000182286696000414,"Stable"
"hsa-miR-129-5p",27.6265616301007,-0.132367697388501,0.271652744779604,-0.487268028511519,0.626068401583782,0.688555075062394,"Stable"
"hsa-miR-1291",3.39407799585347,-1.12142701507043,0.145022079435861,-7.73280192528477,1.0520492285725e-14,8.99737623838873e-14,"Down"
"hsa-miR-1292-5p",2.8284348201384,0.393624422368282,0.136575223110457,2.88210711579751,0.0039502542050712,0.00718570050636761,"Stable"
"hsa-miR-1296-5p",32.0145340054734,0.031975575077351,0.079782145781359,0.400786100250792,0.68857761335967,0.744443344254889,"Stable"
"hsa-miR-1301-3p",52.3679613638806,0.387517362534915,0.0773461481412986,5.01017014870586,5.43819331226134e-07,1.78061986738614e-06,"Stable"
"hsa-miR-1306-3p",5.9099232197836,0.0710690396596277,0.116423472251409,0.610435664606867,0.541573248892985,0.614497963595407,"Stable"
"hsa-miR-1306-5p",51.1030262770553,0.10228097887322,0.0879744645306185,1.16262121535985,0.244983219262097,0.314038891805775,"Stable"
"hsa-miR-1307-3p",3800.77853004032,0.741537112413817,0.0860715149753488,8.61536029226622,6.97219926276008e-18,7.26376395920278e-17,"Stable"
"hsa-miR-1307-5p",1529.0367575283,0.978772736699273,0.127961683175937,7.64895172059857,2.02624291402869e-14,1.6586245567692e-13,"Stable"
"hsa-miR-130a-3p",839.045387569418,-0.379570784862208,0.0904245388571814,-4.19765242554027,2.69696130859552e-05,6.96107581002357e-05,"Stable"
"hsa-miR-130a-5p",10.1721525373331,-0.285873802102861,0.121572811681707,-2.35146163149796,0.0186998180690279,0.0309681958195173,"Stable"
"hsa-miR-130b-3p",44.4524025696489,-0.49301008329149,0.12279646312344,-4.01485572752935,5.94821684506279e-05,0.000146910700526766,"Stable"
"hsa-miR-130b-5p",65.5924386810042,-0.191623195045756,0.157897681583737,-1.21359093511537,0.224903970316521,0.290902878084349,"Stable"
"hsa-miR-132-3p",593.246907553341,0.640030069389198,0.104121568685161,6.1469499304654,7.89870486392529e-10,3.62076630962335e-09,"Stable"
"hsa-miR-132-5p",16.0778759942841,0.830693389042255,0.132810507118442,6.25472642990086,3.98213322526069e-10,1.96703649833998e-09,"Stable"
"hsa-miR-133a-3p",130.306101856202,-0.694066743249821,0.174459657699403,-3.97837960020367,6.9386532020728e-05,0.000169185033395222,"Stable"
"hsa-miR-133b",16.1389022286604,-0.736446337886046,0.221982680884466,-3.31758466449614,0.00090799392392116,0.0018581447085958,"Stable"
"hsa-miR-1343-3p",4.08651781854229,0.0295693736206305,0.14009507072647,0.211066481263738,0.832835395093791,0.867663057070441,"Stable"
"hsa-miR-135a-5p",3454.80523055499,0.230991939403728,0.124233599083241,1.85933548660178,0.0629795999585942,0.0937332747435701,"Stable"
"hsa-miR-135b-3p",13.6174814288106,1.19422925620189,0.130045032996504,9.18319776376235,4.18475836104861e-20,5.57643381600199e-19,"Up"
"hsa-miR-135b-5p",1184.80264490823,0.504497439192147,0.0999451224362117,5.04774447111348,4.47056523976744e-07,1.48932202464346e-06,"Stable"
"hsa-miR-136-5p",47.334057674199,-0.164444022985471,0.220004464351185,-0.747457663963469,0.45478734891675,0.539530333186952,"Stable"
"hsa-miR-138-1-3p",31.7809072742394,-1.19925113384833,0.164359526541325,-7.29651124631834,2.95325173305835e-13,2.11526655380304e-12,"Down"
"hsa-miR-138-5p",282.545662319221,-1.12688539356928,0.148766788049809,-7.57484522144816,3.59556044746917e-14,2.90176920619695e-13,"Down"
"hsa-miR-139-3p",184.082715373675,-0.762442937276112,0.133267668333446,-5.72113961931428,1.05811897827395e-08,4.30001542234732e-08,"Stable"
"hsa-miR-139-5p",710.650618306232,-0.440576677863348,0.131606770243149,-3.34767487302792,0.000814925553798839,0.001716075626945,"Stable"
"hsa-miR-140-3p",6486.21525865162,-0.199914384732855,0.0801787809124619,-2.49335774949133,0.0126541277389388,0.021579807126226,"Stable"
"hsa-miR-140-5p",231.193464133691,-0.332766454233079,0.0745492410380195,-4.46371350800702,8.05512533367621e-06,2.25150576399828e-05,"Stable"
"hsa-miR-141-3p",5945.1090677613,0.637406046746211,0.0845541022091119,7.53844024231768,4.75625840393715e-14,3.78518897979999e-13,"Stable"
"hsa-miR-141-5p",3671.46943231018,0.47661020132161,0.0794855638300191,5.99618570160547,2.02006008893383e-09,8.90380331506988e-09,"Stable"
"hsa-miR-142-3p",8922.66187599958,-0.849463648830059,0.194533248515681,-4.36667590405033,1.26151698177702e-05,3.40966618187846e-05,"Stable"
"hsa-miR-142-5p",272.702377790123,-0.848585216720198,0.19295924983607,-4.39774313717079,1.09382320346566e-05,3.01327257493185e-05,"Stable"
"hsa-miR-143-3p",436917.630209203,-0.200547035273309,0.140540421252728,-1.42697050062682,0.153588397757462,0.208052368593441,"Stable"
"hsa-miR-143-5p",316.884603137401,-0.0230902647136101,0.123012464962559,-0.187706706963704,0.851106572332982,0.88029614791841,"Stable"
"hsa-miR-144-3p",105.98596912372,-1.91183489378507,0.185281059559789,-10.3185662815585,5.80839896490553e-25,1.00854927481541e-23,"Down"
"hsa-miR-144-5p",1421.83991267631,-2.15795788560354,0.176684049931278,-12.2136541835151,2.62814485456977e-34,8.85839412746162e-33,"Down"
"hsa-miR-145-3p",202.465622156249,-0.190327602861034,0.106473139508233,-1.78756448565431,0.0738462995278022,0.107395760480788,"Stable"
"hsa-miR-145-5p",8802.72066742451,-0.350125782544416,0.113617035136223,-3.08163104348416,0.00205869837621947,0.0039852505728843,"Stable"
"hsa-miR-1468-5p",76.9371888366148,0.135410376614111,0.0970922246784857,1.39465726593982,0.163119217338834,0.218893001253283,"Stable"
"hsa-miR-146a-5p",617.981271261032,0.0521721450980128,0.166091962320141,0.314116013618115,0.753432927533643,0.799476050882922,"Stable"
"hsa-miR-146b-3p",23860.7417230537,5.93448576566978,0.231665331663347,25.616632937956,9.95769473313502e-145,5.70575908208637e-142,"Up"
"hsa-miR-146b-5p",111569.186649873,5.69224882414902,0.232002934775875,24.5352449082077,6.21608112891473e-133,1.78090724343407e-130,"Up"
"hsa-miR-148a-3p",234655.294870261,-0.0661334398749687,0.142475667694667,-0.464173573951561,0.64252339265372,0.705298666648624,"Stable"
"hsa-miR-148a-5p",278.39898946778,-0.152866137883512,0.146466553043522,-1.04369314841518,0.296627380820875,0.374377729538241,"Stable"
"hsa-miR-148b-3p",1566.78424104721,-0.215402970836137,0.0647360129808585,-3.32740558025759,0.000876586894846748,0.00180677802427046,"Stable"
"hsa-miR-148b-5p",12.7583536780568,-0.137539454951815,0.095713338061177,-1.4369936075566,0.150719809926363,0.205624883542396,"Stable"
"hsa-miR-149-5p",118.4923636066,0.6597970743653,0.133506517804606,4.94205889880932,7.73018534945657e-07,2.47452301968638e-06,"Stable"
"hsa-miR-150-3p",14.6965152892066,-1.21188776783851,0.226090112948462,-5.36019798492811,8.31307952406963e-08,3.01480668815943e-07,"Down"
"hsa-miR-150-5p",3254.67052114225,-1.26694102783396,0.219840941200463,-5.76298946372637,8.26369559912875e-09,3.43123012920346e-08,"Down"
"hsa-miR-151a-3p",14361.1552687141,0.223872573556299,0.0731115412255535,3.06206885812513,0.00219812880522188,0.00421246757656233,"Stable"
"hsa-miR-151a-5p",587.539803618912,0.449860246913096,0.0537709946433061,8.36622513489434,5.94934739087355e-17,5.77792551689923e-16,"Stable"
"hsa-miR-151b",30.4339009177839,-0.00789637728165199,0.0777718866784333,-0.101532541113494,0.919127726950707,0.936756096303929,"Stable"
"hsa-miR-152-3p",2113.41713256735,-0.689953543015389,0.11872268627322,-5.81147179762744,6.19259669513767e-09,2.60908669581903e-08,"Stable"
"hsa-miR-152-5p",3.63045018822074,-0.337259631540817,0.156784979809733,-2.15109656518181,0.0314685785700141,0.0506502683163429,"Stable"
"hsa-miR-153-3p",8.3980746502736,-0.925072505256154,0.132688775438286,-6.97174649626944,3.13030250110575e-12,1.97105860783911e-11,"Stable"
"hsa-miR-153-5p",60.321918525887,-0.883926169424361,0.126247611426203,-7.00152786606228,2.53186057624564e-12,1.61195123354306e-11,"Stable"
"hsa-miR-155-5p",1394.16615041254,-0.143385082124932,0.177059540640175,-0.809812798601589,0.418047775618976,0.498007017525308,"Stable"
"hsa-miR-15a-5p",1087.82633357052,0.700372979387914,0.0695286138875314,10.0731618283205,7.26056852287806e-24,1.15564048989142e-22,"Stable"
"hsa-miR-15b-3p",122.18523229268,-0.553859317139078,0.0857561093908352,-6.45854063428709,1.05717478781319e-10,5.66131919081267e-10,"Stable"
"hsa-miR-15b-5p",1114.13224732489,-0.00830361014928144,0.0831025670752597,-0.0999200198203443,0.920407822371923,0.936756096303929,"Stable"
"hsa-miR-16-1-3p",26.1492459671763,0.858997172755343,0.0881190195001725,9.74814719487047,1.87865607279322e-22,2.76017930695004e-21,"Stable"
"hsa-miR-16-2-3p",37.4408849236019,-0.67266542869426,0.0900120241372473,-7.47306190635822,7.83499644189049e-14,6.14993556329212e-13,"Stable"
"hsa-miR-16-5p",3342.54875120288,-0.204484300433631,0.0590400396079405,-3.46348514993423,0.000533226026853655,0.001166177532012,"Stable"
"hsa-miR-17-3p",1600.59999706716,0.0138485057744886,0.0667247869826116,0.20754664646734,0.835582967033309,0.868945626334095,"Stable"
"hsa-miR-17-5p",1489.16126041948,-0.00327921784009412,0.0799505523165606,-0.0410155745655165,0.967283479602373,0.972374445284491,"Stable"
"hsa-miR-181a-2-3p",25141.7153493662,1.5781108420299,0.102635417521719,15.3758895334153,2.37558200296688e-53,1.23746226154547e-51,"Up"
"hsa-miR-181a-3p",1498.97113663431,1.01432136524178,0.098722709164544,10.2744482381574,9.18686018714897e-25,1.5040202534961e-23,"Up"
"hsa-miR-181a-5p",27306.5898249993,1.38686887689594,0.0885303268774335,15.6654665786562,2.60510849759959e-55,1.49272716912456e-53,"Up"
"hsa-miR-181b-2-3p",84.6848578752483,1.97688736354098,0.122247039950833,16.1712493352483,8.04502267496335e-59,5.12199776972667e-57,"Up"
"hsa-miR-181b-3p",128.156664813955,0.968048438715799,0.112270229871291,8.62248558523119,6.55162129598969e-18,6.95199815296684e-17,"Stable"
"hsa-miR-181b-5p",5895.15985530191,1.5362586753226,0.0917714838536614,16.7400439745784,6.69387184950602e-63,4.79448571220868e-61,"Up"
"hsa-miR-181c-3p",650.879827077947,0.839547851853727,0.0900280192006847,9.32540623805419,1.10559243073518e-20,1.58376115702815e-19,"Stable"
"hsa-miR-181c-5p",1062.28009142612,0.45442240652221,0.104094242146753,4.36549032060351,1.26837919016189e-05,3.41211866649185e-05,"Stable"
"hsa-miR-181d-5p",317.117838941779,1.06111321466585,0.102974502766434,10.3046209125443,6.7155922508211e-25,1.1317748116825e-23,"Up"
"hsa-miR-182-5p",68112.0513055474,1.08928568770662,0.134341074059921,8.10835922914211,5.13078601475617e-16,4.74183933299239e-15,"Up"
"hsa-miR-183-5p",23705.0591300194,1.29341452259683,0.144419241082559,8.95597091427334,3.36758777312354e-19,4.19484303043432e-18,"Up"
"hsa-miR-184",10.2435708802714,1.74971711668069,0.298474883100434,5.86219214999048,4.56795976688599e-09,1.95331413912364e-08,"Up"
"hsa-miR-185-3p",43.1886984644196,0.221959435523788,0.128550947936249,1.72662620608493,0.0842348163403744,0.120666374407586,"Stable"
"hsa-miR-185-5p",517.138370292139,-0.0518047888089184,0.0765478203657557,-0.676763734896543,0.49855587088701,0.578284441332503,"Stable"
"hsa-miR-186-5p",1494.93492395466,-0.211275899788995,0.0537310706599386,-3.9320991968716,8.42073024110501e-05,0.000201886126700969,"Stable"
"hsa-miR-187-3p",47.7345435011699,3.05555232854115,0.253543577316982,12.0513891965841,1.90708391191727e-33,6.07088378626999e-32,"Up"
"hsa-miR-188-3p",6.64745748347254,0.296976102207066,0.141542483827442,2.09814109641538,0.0358926831466126,0.0568135564724006,"Stable"
"hsa-miR-188-5p",8.65265739220605,0.642922333263137,0.130905108320879,4.91136168412302,9.04460776052221e-07,2.87920013709957e-06,"Stable"
"hsa-miR-18a-3p",2.86193631412177,-0.393276125720402,0.134873395956789,-2.91589103196009,0.00354674350008621,0.00651373085111986,"Stable"
"hsa-miR-18a-5p",24.7612847104292,-0.944315699193439,0.110677302727432,-8.53215316892055,1.43648690949069e-17,1.46983392703244e-16,"Stable"
"hsa-miR-190a-5p",43.2517005105587,-0.817896847140157,0.129975538609474,-6.29269827146184,3.11994428578756e-10,1.56818252259322e-09,"Stable"
"hsa-miR-191-3p",8.00841883800987,0.0805210522686605,0.1108775611988,0.726215939438715,0.467706401980541,0.548048606001738,"Stable"
"hsa-miR-191-5p",3221.6374664634,0.132408369710012,0.0694768694774362,1.9057906711386,0.0566773697651315,0.0857135475636053,"Stable"
"hsa-miR-192-3p",15.2252706163633,-0.346741340179991,0.0878825946136651,-3.94550640777367,7.96315023440299e-05,0.000191717860685416,"Stable"
"hsa-miR-192-5p",3704.91537763783,-0.0784160091169064,0.0756963523167276,-1.0359285053631,0.300235497931269,0.378098769922235,"Stable"
"hsa-miR-193a-3p",43.6229473161923,-0.612775907079139,0.106566641905504,-5.7501662445412,8.91557390512934e-09,3.67526895513605e-08,"Stable"
"hsa-miR-193a-5p",1380.29027826433,-0.496579614053978,0.112639671164487,-4.40856768241826,1.04056502582223e-05,2.88040463669632e-05,"Stable"
"hsa-miR-193b-3p",124.640261774515,-0.888316310103352,0.138875862359098,-6.39647736484539,1.59002390501566e-10,8.28257906885429e-10,"Stable"
"hsa-miR-193b-5p",13.9081480481411,-0.537763653305538,0.166126589019139,-3.23707153972555,0.00120763133450467,0.00241948515619293,"Stable"
"hsa-miR-194-5p",1676.79474330464,0.00621038545846754,0.0724573717103292,0.0857108850607427,0.931696248947078,0.943218994075399,"Stable"
"hsa-miR-195-3p",16.8320221887793,-0.457496116832058,0.119043583025803,-3.84309767232807,0.000121491089561867,0.000285546054856125,"Stable"
"hsa-miR-195-5p",178.370726464751,-0.953464471175688,0.129233075873468,-7.3778671963919,1.60845285029897e-13,1.1969395885991e-12,"Stable"
"hsa-miR-196b-5p",55.4025828304562,-0.579022769486316,0.152272068946423,-3.80255403037864,0.000143212020154378,0.000330889062695397,"Stable"
"hsa-miR-197-3p",1378.60094812062,-0.0105856599842552,0.0803072542113023,-0.131814492827789,0.895131022961889,0.916101166919404,"Stable"
"hsa-miR-1976",89.48567083245,-0.283354359438232,0.0835273034809213,-3.39235612344356,0.000692943131509956,0.00148710267548766,"Stable"
"hsa-miR-199a-3p",6999.52998904758,-0.734628530216358,0.161657466670677,-4.54435260768324,5.51043490714298e-06,1.58667296572509e-05,"Stable"
"hsa-miR-199a-5p",2716.15396493779,-0.350213437015465,0.165174791762028,-2.12025959457559,0.0339841591332028,0.0540914532870145,"Stable"
"hsa-miR-199b-3p",6981.5517372573,-0.733925607273554,0.161741688670091,-4.53764031591486,5.68871788360574e-06,1.62981767365304e-05,"Stable"
"hsa-miR-199b-5p",437.108796183288,-1.25554379563495,0.247944968729974,-5.06380025400843,4.10980265150121e-07,1.38524524665306e-06,"Down"
"hsa-miR-19a-3p",112.248537453913,-0.108312415243558,0.123613670702532,-0.876217125727171,0.380912008111091,0.46144308805001,"Stable"
"hsa-miR-19b-1-5p",37.0480686508456,-0.055365757965836,0.0853407790295069,-0.648760869017765,0.516492953947089,0.593087099422208,"Stable"
"hsa-miR-19b-3p",702.421484130441,-0.158537977502983,0.0871168323823287,-1.81983174970376,0.0687846310717376,0.10080202967802,"Stable"
"hsa-miR-200a-3p",1917.85407500867,0.719878162759837,0.170176344377469,4.23018936852392,2.33494668185796e-05,6.10924405801193e-05,"Stable"
"hsa-miR-200a-5p",2452.37542942451,0.870052816431371,0.16821295361214,5.17232946540793,2.31193470538628e-07,8.12723059010023e-07,"Stable"
"hsa-miR-200b-3p",4816.55823793606,0.839619539951239,0.166780522743311,5.03427814076038,4.79652820530266e-07,1.58867668302799e-06,"Stable"
"hsa-miR-200c-3p",72846.9275542072,0.474821680981643,0.0852143128310325,5.57208836411255,2.51703689718657e-08,9.8785078225199e-08,"Stable"
"hsa-miR-200c-5p",148.638682737301,-0.0708361737036004,0.0896961903473633,-0.789734473998011,0.429682853782964,0.510805550244062,"Stable"
"hsa-miR-203a-3p",20364.9340631419,0.768488373443145,0.141616910773251,5.42652970783699,5.74602651112252e-08,2.11055973773923e-07,"Stable"
"hsa-miR-203b-3p",198.997101756441,0.0729252853691603,0.162188297196203,0.449633460797365,0.652974756898537,0.712459099733903,"Stable"
"hsa-miR-204-5p",293.229097659509,-1.09881734604965,0.268439911834548,-4.09334565244121,4.25193148450409e-05,0.000106391124044578,"Down"
"hsa-miR-205-5p",740.290347166226,2.03838029472326,0.314010291677665,6.49144422570608,8.50173857896534e-11,4.63952019594966e-10,"Up"
"hsa-miR-20a-3p",41.7329600868171,-0.10326080206039,0.100075890534847,-1.0318249631207,0.302154122784522,0.379680509551603,"Stable"
"hsa-miR-20a-5p",1265.48257513176,0.117015525482105,0.102891984227696,1.13726570986477,0.255427224833464,0.325968373785244,"Stable"
"hsa-miR-20b-5p",61.8045989573775,-1.05451566823101,0.158449224143655,-6.65522771682969,2.82861758009349e-11,1.65387538101385e-10,"Down"
"hsa-miR-21-3p",6837.90847249822,0.486138102028037,0.14842749800074,3.27525632767597,0.00105566140995193,0.00213743458622775,"Stable"
"hsa-miR-21-5p",964587.539503733,1.92646754731926,0.136483074279815,14.1150656041763,3.0673036809121e-45,1.35197308397126e-43,"Up"
"hsa-miR-210-3p",545.051579102792,0.100556632003042,0.177563736200375,0.566312886599588,0.571181101746154,0.642701956304195,"Stable"
"hsa-miR-2110",8.87214275623531,0.157186977076296,0.14878840754336,1.05644639707894,0.290764318101374,0.367787978525579,"Stable"
"hsa-miR-2114-5p",3.16068864086056,0.246320408339049,0.217578282520648,1.13210015947099,0.257592327854253,0.328000897467749,"Stable"
"hsa-miR-212-3p",31.3975813426783,0.64802823340047,0.148148422542699,4.37418247375329,1.21888394092499e-05,3.32581189595247e-05,"Stable"
"hsa-miR-214-3p",17.9330995133762,-1.29815977965321,0.178015946031865,-7.2923791861929,3.04528614904849e-13,2.15425797951208e-12,"Down"
"hsa-miR-214-5p",64.2241589706436,-0.49097138964417,0.169609569770235,-2.89471514083358,0.00379502750080686,0.00694744651106175,"Stable"
"hsa-miR-215-5p",17.13226451796,-0.745156711079117,0.11638241199901,-6.40265739711131,1.52695579087348e-10,8.10134877935653e-10,"Stable"
"hsa-miR-217-5p",255.476787649114,0.909077510478509,0.228314951022433,3.98168191091956,6.84293189783923e-05,0.000167564101600935,"Stable"
"hsa-miR-218-5p",723.507119546303,-0.572929530989937,0.100960944012876,-5.67476400494897,1.3887998047236e-08,5.56491110564073e-08,"Stable"
"hsa-miR-219a-1-3p",16.0588464886641,0.0429609539748401,0.123552544707545,0.347714035971746,0.728054954510509,0.781227507368019,"Stable"
"hsa-miR-219a-5p",7.36154468685688,-0.254630711978461,0.124009837452511,-2.05331058575068,0.0400424648567112,0.0626894326855069,"Stable"
"hsa-miR-22-3p",516124.710904436,0.269139025166804,0.0762605100986462,3.52920567694422,0.000416809051548224,0.000925703823787335,"Stable"
"hsa-miR-22-5p",136.585191448863,0.156003820798466,0.0866956808887899,1.79944166997872,0.0719488430236223,0.10490251158406,"Stable"
"hsa-miR-221-3p",8820.25312845085,3.35864485748036,0.156047475856705,21.5232245125486,9.43661010824248e-103,1.35179439800574e-100,"Up"
